num_returns,refund_amount,time_gap,mismatch,category_risk,loyalty,reason_pattern,fraud
1,4032.0876336149336,9,0,3,9,1,1
4,2980.181951001354,33,0,1,2,1,0
2,3107.373673680084,40,0,3,4,1,0
0,3756.2208077288574,16,0,3,8,1,1
2,3304.209301623515,16,0,2,6,0,1
3,1673.995016135952,43,0,4,9,0,1
3,1985.3021419077554,36,0,4,1,0,1
1,1083.080256122585,46,0,1,9,0,0
3,4005.5730145690345,42,0,2,5,0,1
0,1911.6233084242042,40,0,1,3,0,0
1,3106.5648860209762,12,0,2,1,2,1
5,3614.4476402458045,34,0,3,6,2,0
0,4023.381552426344,47,0,4,8,1,0
2,3628.323521061236,6,0,2,9,0,0
2,1417.5380404890784,14,0,4,8,2,0
0,359.5241627849808,40,0,3,9,0,0
1,4453.399441791461,8,1,2,9,0,1
1,2589.0786383095674,12,0,1,2,1,0
0,1133.1100660059085,44,0,4,5,1,0
5,4081.748748141424,20,0,1,4,1,1
2,2880.296129204015,26,0,4,6,1,0
2,1187.0320415662939,2,0,2,5,0,0
2,934.8281968902967,21,0,1,2,0,0
2,4510.605201418281,10,0,2,3,1,1
3,564.7262470278714,5,0,4,1,2,1
2,2017.3928069110793,16,1,1,7,1,0
2,4172.348934121779,48,0,1,9,1,0
2,252.83344006053974,41,1,2,3,1,0
3,2678.4591443375584,36,0,1,6,1,0
4,3484.680150115913,42,0,3,2,2,1
0,3335.0804950794404,20,0,2,8,2,0
3,1318.741634338909,10,0,4,9,1,1
2,3621.266041639911,28,0,4,4,1,0
4,4811.260753477032,1,0,1,5,1,1
5,2191.961202539641,10,0,2,3,2,0
1,2187.9659282266084,41,1,1,6,0,0
2,3860.2704308414745,32,0,1,2,2,0
1,4224.37424012715,9,1,4,1,0,1
3,3142.8653062370813,10,0,3,9,2,1
2,365.6454194789587,6,0,3,2,1,1
0,2645.811722354265,18,0,2,6,0,0
3,3595.5961383748313,27,0,3,7,0,0
1,3876.9736714183373,2,0,4,1,2,1
1,2131.683224977107,19,0,2,4,1,0
3,955.7507219606423,7,0,3,7,0,1
0,1336.0170200139742,42,0,1,7,2,0
2,4540.549127225083,48,0,2,3,0,0
4,717.9123094266974,19,0,2,6,0,0
2,555.3536819171783,36,0,2,1,0,0
2,3096.5462368407734,30,0,1,6,2,0
1,2868.859493915422,18,0,1,1,0,1
1,3223.515494258746,3,0,4,7,1,0
1,1149.997114811999,29,0,2,5,0,0
2,476.9489783053564,27,0,1,6,1,0
1,3032.158775818497,37,0,1,5,0,0
3,244.57402058831133,20,0,3,6,1,1
5,4051.882643981656,2,0,1,5,1,1
4,4102.051827175937,36,0,2,6,1,0
1,1669.115003549582,12,0,2,8,2,0
3,581.8543732618026,46,0,1,3,1,0
2,4621.689921264404,31,0,3,6,0,0
4,1376.0868339958,1,0,4,6,2,0
4,4903.4734203486,47,0,4,6,0,1
0,4154.338619318831,19,0,3,1,1,1
1,489.7342557288397,19,1,3,6,2,0
1,4795.848659633396,14,0,1,4,2,0
3,1803.9817921758872,25,0,3,4,1,0
1,2403.939779322648,15,0,2,5,0,0
5,317.4236484669789,23,0,1,9,1,0
1,367.62707150252095,34,0,2,8,2,0
2,2271.971065096404,48,0,2,3,1,0
1,3235.5814448315236,6,0,3,5,0,1
1,607.6745340542848,7,0,1,3,1,1
1,3313.261694127355,5,0,4,9,0,0
3,1621.8277575638983,18,0,4,2,2,0
1,327.05873092874253,7,0,1,6,2,0
3,4636.3630397511,1,1,3,5,2,1
1,1268.268914250989,11,0,3,8,2,0
1,220.05120720036825,8,0,4,1,2,0
1,421.8339111648154,14,0,4,8,0,0
2,2741.6091654058864,46,0,4,3,1,0
2,2772.7422291594016,8,0,2,6,2,0
0,2710.9634838492634,9,0,2,4,1,0
2,4623.986210617124,48,0,2,2,0,1
3,1826.4921847085818,14,0,2,6,1,0
3,2010.62408264403,8,0,1,4,2,0
2,4298.381558294626,39,0,4,9,1,1
4,2638.836899646363,27,0,1,7,1,0
0,2335.204407251613,31,0,1,4,2,0
0,3548.924154149514,26,0,4,1,0,1
4,2617.752021721318,40,0,2,6,1,0
1,4227.151819631323,5,0,4,3,0,1
0,2290.4523668099996,26,0,1,9,1,0
1,2397.765018613142,39,0,4,5,0,0
2,1678.7298776920297,38,1,4,7,0,1
4,604.829732429838,48,0,3,5,1,0
2,2011.9758580854177,4,1,2,8,1,1
1,154.43454226256796,10,0,2,5,0,0
2,1578.7506022735463,2,0,2,3,1,0
3,4644.591339326671,42,0,1,9,1,1
2,4242.530376483061,11,1,4,2,2,1
2,505.63172813129455,15,0,1,1,1,0
3,1857.4924000544602,11,0,2,5,1,0
2,4988.982488180167,22,0,3,9,0,1
3,3052.5199396990038,15,0,1,5,1,1
1,4087.8293784949133,20,0,3,2,2,1
2,1123.6586460675917,32,0,1,4,0,0
1,3189.4968578531366,27,0,2,6,0,0
3,275.5866887884808,46,0,3,9,2,0
4,2297.1596853601613,21,0,4,7,1,0
2,4650.91523349561,16,0,4,3,1,1
1,696.1974653588702,31,1,3,6,1,1
2,3411.6827508915344,30,0,2,5,2,0
3,4943.6538227244155,28,0,4,5,1,0
1,3541.8655572167163,15,0,2,9,1,1
3,2553.585209328023,25,0,4,4,1,0
4,567.9419703466511,36,0,2,3,0,0
1,4315.839418514444,40,0,1,2,0,1
1,921.7658405712446,13,0,3,8,2,0
1,4548.053194468178,2,1,4,1,0,1
2,992.9776370773711,46,0,4,4,2,0
2,1965.9714629675234,49,0,1,2,1,0
1,1915.9691468613219,9,0,1,7,2,0
2,3850.6323593708044,3,0,2,1,2,0
1,1113.5514812196711,15,0,3,5,0,0
3,775.8242076960378,8,1,3,2,1,1
2,1053.820210482801,49,0,4,2,2,0
3,337.74447385903557,43,0,3,4,0,1
0,1129.522724224428,37,0,4,4,0,1
2,1339.608660549375,21,0,3,3,2,0
5,3393.247341922439,48,1,2,4,1,1
3,4215.567735829324,27,1,2,2,0,1
3,379.2966545717547,20,0,4,6,2,0
0,3416.216633823677,4,0,1,5,2,0
2,4199.595081075944,36,1,3,1,2,1
0,912.6565048559338,6,1,1,5,0,1
0,3445.221602317605,16,0,3,2,0,0
5,2075.4973347591267,27,0,2,4,0,1
0,773.08324616379,38,0,1,2,2,0
1,4333.245771128756,37,0,1,5,2,0
2,4202.84921757962,8,0,3,1,2,1
2,4927.814499972653,49,0,4,3,2,1
1,1305.5901986128954,27,0,4,2,1,1
4,324.62928510343306,27,0,4,2,1,1
3,2847.422064325734,47,0,1,6,1,0
6,1257.590220822337,24,0,1,7,1,0
1,2501.44386025313,22,0,2,7,1,1
2,4206.757074452925,32,0,1,8,0,1
4,4198.4378926701,15,0,2,3,0,0
2,1021.2035219582743,47,0,4,1,1,0
2,3867.8782144810316,12,0,3,1,0,1
2,2375.3700734394274,33,0,3,2,1,0
1,2442.3726179351643,5,0,3,5,2,1
0,1299.0580593507452,42,0,1,5,1,0
4,258.1528801373703,24,0,2,9,2,1
3,806.8251716584791,20,0,2,9,1,0
2,1503.5670375858763,12,0,3,4,0,0
1,3822.7289034777123,10,0,2,6,0,0
6,1308.969715521286,46,0,4,7,0,1
4,4902.078054326289,8,0,4,9,1,0
1,4728.3671567733145,38,0,1,6,1,0
2,4501.641333261357,20,0,2,1,0,0
0,574.5749259511074,1,1,2,9,2,0
0,3298.604117127696,31,0,3,5,0,1
4,2927.0768634672268,32,0,2,4,2,0
3,4817.320923190346,10,1,4,1,0,1
4,949.7920996573143,22,1,2,3,1,1
1,1179.6613529047122,22,0,3,6,0,0
1,4457.761501131979,47,0,3,7,0,0
1,3773.102410303401,39,0,1,9,0,0
2,703.8933811352847,2,0,1,4,2,0
2,743.6710117193654,7,0,3,9,1,0
0,4893.5346426022115,17,0,3,1,1,0
0,2941.5957301914946,10,0,3,7,0,0
1,938.8215913590894,23,1,4,7,1,1
2,2133.005065854025,27,0,1,9,0,0
0,1273.1503269478035,39,0,1,3,2,0
1,2234.455720250793,3,0,4,2,0,0
0,3402.607885684829,38,0,1,4,2,0
0,835.0172991313511,9,1,1,9,1,1
2,108.53847054764452,49,0,3,4,0,1
1,2571.390368661401,42,0,1,7,0,0
3,2077.7068999337152,15,0,3,4,2,0
1,1087.2325187768488,43,0,4,8,2,1
1,1717.7928495399638,21,0,2,2,0,0
0,880.2486498370569,42,0,2,8,2,0
3,490.5782875128513,35,0,1,8,1,0
2,3307.656905261283,9,0,1,8,2,0
3,4009.4568663860987,27,1,1,9,1,0
4,3334.937823143575,40,0,3,1,2,1
0,1564.9720055542518,37,0,1,4,0,0
4,1180.2244059147008,12,0,1,1,1,0
3,3681.2955853645153,48,0,4,9,0,1
3,2556.981571757396,37,0,1,4,2,0
1,4210.145721448784,30,0,2,7,2,1
1,2410.6796456249526,4,1,2,9,2,0
2,3157.939963575681,43,0,4,1,0,0
1,1002.3714184644492,26,0,3,3,2,0
0,4516.472798286946,7,0,4,4,1,1
1,713.7200414990803,20,0,1,4,2,0
1,2632.8931312587156,19,0,1,1,1,0
2,1086.8739503540016,26,0,2,6,1,0
4,4005.39893912482,11,0,4,3,0,1
1,3126.4508260072034,43,0,1,9,0,0
1,765.2657447827821,17,1,3,5,1,0
2,907.0121843965655,16,0,4,1,1,0
3,3590.632325596066,11,0,4,8,2,1
4,2992.5110955447226,36,0,1,2,1,0
1,2701.8396411440817,35,0,1,1,0,0
3,1735.900841777341,2,0,3,7,1,1
1,186.61891625775777,21,0,2,2,1,0
4,4417.825834874151,46,0,1,4,2,0
3,4829.414167364619,1,0,1,3,2,1
3,362.8103140593005,46,0,3,9,1,1
5,1716.2065343019508,29,0,1,6,2,1
1,118.87283192931037,2,0,2,3,1,0
2,4890.042462081529,43,0,3,9,0,1
2,3220.2683439435637,24,0,3,6,1,1
2,3710.6177978306314,35,0,3,8,0,0
4,2341.5479257918364,20,0,2,1,2,0
3,4372.954951846104,13,0,2,9,0,0
3,3951.926946149241,44,0,2,9,0,0
1,3811.05958587021,37,0,4,7,0,1
1,3245.6340816787756,44,0,3,3,2,0
4,1599.3077993103768,14,0,2,2,0,0
2,1708.7680281650119,43,0,3,1,2,1
4,1800.8160892319002,19,0,4,9,0,1
2,422.84633145155897,6,0,2,8,2,0
6,1584.7626533450689,14,0,2,3,2,1
4,3098.8556955767513,12,0,3,5,0,1
0,4452.354151159289,24,0,4,4,0,0
3,4704.922516411802,10,0,3,6,0,0
2,4336.969707886244,16,1,4,5,1,1
3,2039.2463266931597,11,0,3,7,1,0
2,1950.8925927098608,14,0,3,3,1,0
1,1761.7060061508546,47,0,1,6,2,0
3,2455.2358976539244,28,0,1,9,2,0
2,1212.490956152056,31,0,2,6,2,0
1,292.00949016000015,40,0,3,9,0,0
1,2577.8470066895948,31,0,1,1,0,1
1,2956.836153910919,6,0,2,2,2,0
3,1529.684455725098,25,0,4,4,2,0
2,1042.3476437182173,31,0,2,2,2,0
2,4059.1909111001864,20,1,3,3,1,1
3,1210.980634247936,8,0,2,7,1,0
3,2685.72162534924,42,0,3,1,0,0
0,1779.037958177582,9,0,4,4,2,1
2,3112.6707526261184,13,0,4,3,1,1
1,4380.002371822337,11,0,2,3,2,0
2,3592.159386919644,22,0,1,3,2,0
1,2760.8418231746964,40,0,4,2,2,0
2,4363.891245379964,38,0,1,5,2,0
2,1929.6207476420332,49,0,2,8,1,1
2,2379.9630559492784,27,0,1,6,2,0
1,3594.7831830449068,44,0,3,3,0,0
3,496.94658609846687,12,0,4,2,2,0
2,4717.984422286409,45,1,1,2,1,1
2,4970.82055477152,16,0,1,3,1,1
1,4528.402790568475,9,1,3,9,0,0
3,181.92131550729715,33,0,2,9,2,1
0,400.08838943193007,5,0,4,3,1,1
1,1190.6203519712467,34,0,3,3,1,1
0,802.3705059193271,44,1,2,8,1,0
3,2758.4227626884535,32,0,1,9,1,0
6,3199.785244010911,7,0,3,7,1,1
1,3549.828430200875,4,0,1,2,0,0
2,3176.254527823643,49,1,4,2,0,0
2,1229.9148927741699,3,0,4,9,1,0
0,1866.7650539356755,46,0,1,7,1,0
1,1008.0703246978236,39,0,1,7,0,0
2,1802.6481985357427,37,1,1,9,2,1
2,487.0161683663907,36,0,3,8,2,0
0,4012.085170666181,7,0,4,3,0,0
3,3978.934079429607,34,0,3,8,0,0
2,1342.106100596501,26,0,1,5,1,0
3,3573.3126215339034,33,0,4,4,0,0
2,2221.5114960744527,18,0,4,3,2,0
3,4396.138166754278,28,0,2,4,2,1
1,4147.891449149212,23,0,2,1,1,0
2,3700.809205140137,7,0,4,5,1,1
0,3049.2382011267764,19,0,1,2,0,0
1,100.24832519421416,28,0,2,4,1,0
1,2796.418050406461,41,1,3,2,2,1
1,224.40251207974097,37,0,3,8,0,0
1,1617.6227225305042,16,1,4,4,1,0
3,1591.0405098499994,5,0,4,1,1,1
4,682.9088939537611,22,0,1,4,0,0
1,3715.102975772281,29,1,4,7,1,0
2,770.0576633331925,2,0,4,7,2,0
2,3752.553586672162,15,0,4,4,1,1
4,511.142496782111,42,0,1,7,2,0
1,3459.4927913943784,34,0,3,9,0,0
1,2556.5543226575223,43,0,1,9,1,0
2,2237.3704800947453,48,0,4,3,1,0
1,2509.1741878030152,24,0,1,8,2,0
2,1872.1439362983933,7,0,2,4,0,1
1,2323.98194141929,10,0,1,6,2,0
1,1175.8880093318396,26,0,4,1,2,0
2,1404.607304727707,21,0,2,7,2,0
1,4205.695786815327,31,0,2,5,1,1
1,2734.809243616376,31,0,3,4,1,0
2,3023.3085698839723,3,0,2,1,1,0
1,2455.3950557837384,31,0,1,1,2,0
1,4968.6351785956795,12,1,3,5,0,1
3,198.05971188896962,37,0,2,8,2,0
1,2328.577629509338,4,0,1,8,2,0
3,1767.7846653466058,6,0,3,2,0,0
4,4620.007475597023,21,1,1,9,0,1
0,918.949105089595,45,0,2,3,1,0
1,3527.1613320082724,32,0,3,2,2,1
1,2483.5149523927194,34,0,1,5,0,0
2,419.04849597298784,6,0,4,8,1,0
5,2198.5111424846177,49,0,4,9,1,1
3,1289.478843186439,27,0,1,7,1,0
2,4943.467270998602,25,0,2,2,0,0
1,4082.5008464655107,1,0,2,5,1,0
1,3503.01728830263,39,0,4,1,2,1
3,940.2050070621212,8,0,4,1,0,0
1,1948.5307269854006,36,0,1,2,1,1
3,629.3257008589324,18,0,1,7,0,1
1,550.204469321319,13,0,4,6,0,0
0,3369.254435134382,39,0,3,9,1,0
1,3882.1482869481333,12,0,4,5,0,1
1,641.2704393787177,14,0,1,5,1,0
4,2139.5271797018495,28,0,1,3,2,0
1,4240.368754031519,12,0,3,4,2,1
2,1595.221410365518,47,0,4,5,0,0
2,1836.4459235513564,19,0,3,2,1,0
1,3084.0591963451984,20,0,3,6,2,1
2,4213.655160090418,47,0,3,1,0,0
1,1826.7304334852133,37,0,3,9,0,0
4,1607.9193789077472,17,0,2,6,1,1
1,3708.282717275563,41,0,4,8,0,1
0,4524.727417300757,7,0,3,3,2,0
0,150.65104330200526,11,0,2,5,1,0
4,2588.472322767117,20,0,2,7,2,0
3,4250.006656857915,11,0,2,9,2,0
0,4467.950721070187,40,0,1,1,2,0
1,3516.3087551944955,2,0,3,3,1,1
3,1505.20625476499,48,0,2,2,0,0
2,4729.45658212606,16,0,2,2,2,0
2,3020.9009797104995,34,0,4,7,1,1
0,2934.6024978525124,21,0,3,4,0,0
2,1840.7935266561155,35,0,4,8,1,0
2,439.72728190981877,1,0,1,7,0,0
1,4479.16347095,15,0,3,5,2,1
1,1054.5447225276666,25,0,3,4,1,0
3,4718.384790670187,21,0,2,6,1,0
2,2964.1933734421705,40,0,2,6,0,0
1,4398.506488517084,44,0,1,4,1,0
4,1085.6094235889163,19,1,3,6,1,1
2,4388.409979877152,49,1,1,4,0,1
2,2961.630299214488,3,0,4,7,2,0
4,2045.5918928869642,29,0,1,6,1,0
0,4788.811846937071,47,0,1,1,1,0
0,4660.69432028116,39,0,2,3,2,1
2,625.8664996065589,11,0,2,3,1,1
4,2468.7086863122913,27,1,1,1,1,1
3,4132.198584320981,27,0,2,5,1,0
2,550.850655448552,5,0,3,1,1,0
2,2442.558347645673,31,0,1,2,2,0
2,1467.3169578004363,19,0,2,3,0,0
1,2509.1298241254112,21,0,2,9,1,0
2,2716.48172633267,36,0,2,8,2,1
1,2920.43498370088,22,0,4,7,2,1
4,4956.798337021039,24,0,3,4,1,0
6,974.6255446784127,42,0,3,7,0,1
3,4014.723861533548,25,0,1,2,0,1
2,3954.463353777035,22,0,4,2,1,1
2,4996.942650201464,41,0,1,4,0,1
2,2828.3142491609856,15,0,2,8,0,0
4,458.45138974264785,4,0,1,4,0,0
1,4545.5104590091605,18,0,2,1,1,0
3,1968.7682167879368,40,0,4,4,2,0
1,4954.269295019179,42,0,4,3,1,1
3,2347.9567735062324,41,0,4,3,2,1
4,2598.0023460098137,27,0,1,3,1,0
2,4589.936500597752,36,0,1,1,2,0
1,3961.9036338974506,38,1,2,4,1,1
1,4232.405970843822,41,0,4,7,1,1
2,4799.666574739238,29,0,1,8,1,0
2,4192.864424685187,12,0,4,8,0,1
4,1497.9846805055915,19,0,4,4,0,0
3,3840.9227990662935,15,0,2,1,0,1
1,4257.7863151418405,4,0,1,7,2,0
1,2652.257563704048,17,0,2,6,2,0
2,1304.592178246806,12,0,3,7,2,0
2,3338.0401625282475,23,0,4,3,0,0
4,4306.564635021881,43,0,2,5,2,0
3,4604.937701795591,35,0,1,3,1,1
2,387.3447511271838,11,0,1,9,0,0
0,1300.1071479935445,36,0,4,7,0,0
3,3892.3801910820894,21,0,3,5,2,1
4,2431.3797063719117,8,0,2,3,1,0
0,764.64663408704,40,0,4,3,1,1
2,2881.639787754554,25,0,3,1,1,0
2,2739.047862677882,16,0,2,9,2,0
3,1648.0310534022144,17,0,4,4,2,0
0,2949.017171512759,9,0,3,1,1,1
3,3183.0667221451577,18,0,4,8,2,1
2,1472.9088258647012,48,0,1,6,0,0
3,2465.205043735194,25,0,4,4,0,0
1,3290.6003532256586,40,0,2,8,2,0
0,1595.6092301144959,39,0,4,4,2,0
3,551.4151293568083,14,0,1,6,0,0
2,2475.902264163391,5,0,4,2,1,0
0,3939.9199200214744,48,0,4,9,1,0
1,3722.474474684618,38,0,3,3,1,0
0,3669.9302822762215,24,0,4,8,1,1
1,1938.00867057754,33,0,2,3,1,0
1,2595.2055629159986,20,0,3,6,0,0
2,2326.018846260826,43,0,2,1,2,0
2,2429.113493405048,1,0,3,3,1,0
5,3382.9490670608384,46,1,1,9,0,1
3,900.6169087581823,3,0,2,7,2,1
2,1280.7598086819896,7,0,4,4,2,1
2,1916.6954060953867,31,0,3,5,2,0
1,965.4733482189483,8,0,3,3,0,0
3,3148.3882272035407,25,0,2,9,1,0
4,2818.9389523020286,24,0,2,4,1,0
1,1681.6349677655332,18,0,3,5,0,0
2,3276.6596364414604,5,0,1,6,1,1
1,4321.366033668304,29,1,4,2,2,1
1,3893.52824626606,6,0,2,5,2,0
1,2138.8902577276413,22,0,1,6,0,0
2,3651.0130824147927,32,0,1,8,0,1
4,4081.765116716583,10,0,4,7,0,0
2,318.03372944654643,39,1,4,2,1,1
1,535.9374678164836,48,0,3,3,1,0
1,2360.015131493684,25,0,1,5,0,0
5,2502.578263326086,34,0,1,8,2,1
2,2914.2867073167517,7,1,4,8,1,0
0,3588.9736751950404,42,0,4,9,0,1
2,4755.034882860783,25,0,4,7,2,0
0,4517.4665937448035,21,0,4,9,2,1
2,2516.550088031989,42,0,1,6,2,0
3,2320.4007656858034,26,0,4,1,2,1
0,2751.901576401024,32,0,2,2,1,0
4,535.3551479566227,34,1,3,9,2,0
4,912.383948504305,49,0,1,8,0,0
3,4567.03324489908,3,0,1,6,0,1
0,207.93247634948114,12,0,3,1,2,0
3,2683.5432885005393,26,0,1,2,2,0
0,2168.1276049192847,37,0,4,7,2,0
3,4236.011661768209,17,0,2,8,0,0
4,4382.839293464669,40,0,2,5,0,0
3,4546.301900502987,19,0,2,3,0,0
1,4609.230607217556,11,0,2,1,1,0
2,839.8746055612249,34,0,1,9,2,1
2,2351.8449934458063,29,0,2,5,1,0
1,784.8135289236255,49,0,1,1,2,0
0,1621.329335668881,49,0,1,4,0,0
2,3990.5655483696282,43,0,4,7,1,0
3,1515.910864042092,4,0,1,2,0,1
2,4871.653404979996,29,0,3,5,0,1
2,2156.710175187578,24,0,3,8,1,0
2,4660.078430576699,3,0,4,5,2,1
0,1092.24626531408,22,0,4,9,1,0
0,1664.3902424899838,35,0,4,2,2,0
4,4466.260136710471,43,0,3,5,0,0
1,647.7619438798743,24,0,2,8,1,0
1,4116.482398035796,11,0,2,3,1,1
6,890.448153503877,16,0,4,3,0,1
5,982.2868390442227,5,0,1,7,1,1
1,4229.749174414639,40,0,4,9,2,0
1,3360.795880241633,36,0,2,1,1,0
2,2982.4346147889746,44,0,2,8,1,0
4,3028.224819055253,33,0,1,5,0,0
3,2946.3694799544546,19,0,4,1,1,1
0,3217.758911039698,27,1,4,5,0,0
2,827.1561493415102,17,0,1,9,2,0
0,3341.3344341258,9,0,3,3,2,0
3,2036.4790296321962,22,0,3,5,1,0
1,3439.9678371608707,20,0,4,7,2,1
5,4902.541533563728,28,0,2,8,1,1
3,1731.5752072043742,3,1,2,6,0,1
3,675.7040664539235,12,1,2,9,0,1
3,2211.754374265872,10,0,1,3,2,0
4,4422.552482086179,27,0,3,7,2,1
1,1767.9457869839032,10,0,2,2,1,0
1,1101.9402245437318,39,0,4,8,0,1
4,3272.163552477156,13,1,3,1,1,0
3,1176.5889579256814,21,0,1,9,2,0
2,1091.632998773298,41,0,2,3,2,0
3,3424.193679666597,24,0,2,4,1,0
1,2644.2695225968296,35,0,3,5,1,1
3,4030.1331365369037,4,0,3,4,2,0
2,4152.330019630619,19,0,2,2,2,1
2,2649.4182682307687,24,0,1,8,1,0
2,4046.86321471138,4,0,1,6,2,0
4,3345.5835327449204,27,0,4,3,0,1
1,1541.46861968098,28,0,4,6,2,0
0,3004.1934684006096,26,0,2,2,0,1
1,3936.5582279007126,31,0,3,9,1,1
1,3204.1770958143907,38,0,4,6,0,1
1,1700.1257740116164,6,0,3,6,1,0
2,3070.7179697492506,26,0,3,1,0,1
0,4748.515284886556,35,0,2,1,1,0
2,173.53903927329114,12,0,4,4,1,0
3,912.7943866803234,34,0,2,3,2,1
1,4941.9063000547685,26,0,4,6,0,1
1,3127.447525319544,21,0,4,9,0,0
3,3904.890470290768,36,0,4,3,2,1
1,4281.285366508382,7,0,1,8,1,1
2,401.59681535864456,35,0,3,2,1,0
4,4244.59228951009,30,0,1,2,2,0
1,1838.888005617925,10,0,4,9,2,0
3,893.7004974471349,38,0,2,3,1,1
4,866.3494908278648,4,0,2,9,0,0
2,563.5957433390668,44,0,2,1,0,0
2,2030.5633772688861,42,0,2,6,2,0
3,640.2940439910541,15,0,3,2,1,0
2,3557.3342675537947,38,0,1,9,0,0
1,4987.6967489940225,14,0,1,5,0,0
2,3658.880865405815,32,0,1,7,2,0
2,1028.3494646862323,32,0,1,3,1,0
1,2558.366930296181,6,0,4,4,1,0
2,4613.852778668199,44,0,4,6,2,0
1,4635.107520788466,6,1,3,3,2,1
3,3677.9556992626162,39,0,2,7,1,0
2,435.31148838769593,8,0,1,7,0,0
2,1126.2788027626282,8,0,2,9,2,0
5,1864.2560027516076,45,0,3,4,2,0
3,2306.3409704140017,20,0,3,7,2,1
0,218.3537512009599,17,0,3,5,2,0
1,3875.8070198603286,36,0,1,8,0,1
1,2098.6548501421494,39,0,3,8,0,0
1,758.1195820073106,19,0,2,8,0,0
2,3999.533391236093,26,0,2,7,1,1
3,4919.696829344211,14,0,2,2,0,0
1,3817.883807074165,33,0,4,9,0,1
2,4157.695688518951,38,0,4,5,2,1
0,2917.723508294429,38,0,2,8,2,0
2,328.76076726262943,47,0,4,4,1,1
0,1041.4541884905382,41,0,2,2,2,0
2,886.6382840697721,40,0,4,6,0,0
5,4180.5338181214975,46,0,4,3,1,1
2,1219.022070562958,16,0,2,3,2,0
1,964.9390962835755,26,0,3,4,1,0
3,2213.1744591991255,37,0,3,7,0,0
1,3493.685482671919,34,0,2,7,1,0
2,869.3941882392269,7,0,2,7,2,0
3,325.8976592503824,26,0,1,9,2,0
2,1805.493731280257,24,0,2,9,2,0
3,4232.289777588153,18,1,4,3,0,0
2,3683.1228964942593,27,0,3,9,2,0
3,3320.5210631599607,30,1,4,5,2,1
2,1751.0967785808134,45,0,4,8,0,0
3,4256.581692529288,45,0,1,3,1,0
1,1870.4244154476276,31,0,2,4,2,0
1,1515.1774059054917,23,0,3,6,2,1
0,3941.282137224745,11,0,2,8,0,0
5,593.4311801146267,37,1,1,3,0,1
3,519.8322010918619,37,1,4,4,1,1
1,3584.52030113129,10,0,4,4,1,1
0,4182.818305425455,39,0,1,7,1,0
1,149.65822214507642,12,0,4,8,0,1
2,1833.3024705917921,10,0,3,7,2,0
1,4139.95290939462,34,1,2,7,1,1
3,1333.4605541316791,46,0,1,3,1,0
3,4835.170984229448,13,0,3,3,0,0
2,974.8474992437439,7,1,3,3,2,0
0,3488.8090201446976,34,0,1,9,1,0
2,2832.562674725018,23,0,4,8,1,1
0,1993.188067082918,3,0,2,8,2,1
2,4247.447936609119,15,0,1,6,0,1
1,1591.0810319669959,8,0,4,2,2,1
1,746.5705640341924,21,0,3,6,2,0
3,4877.653857268709,36,0,1,4,0,0
1,2195.467684807395,47,0,4,8,1,1
1,3508.7589455298466,34,1,4,2,0,1
2,3458.09062756907,47,0,1,1,1,0
0,805.5059980608304,49,1,2,9,2,0
2,2327.497472315734,48,0,4,1,0,0
3,4345.266051677995,47,0,1,9,2,0
2,2750.5051977062117,27,0,2,4,1,0
4,3222.519013747266,39,0,1,1,1,0
1,3909.1418750562743,2,0,2,8,0,0
2,4914.072183705658,36,0,1,4,0,1
3,1801.5902871094263,11,0,2,3,0,0
3,1314.395151912164,41,0,4,7,1,1
2,1642.8201062964201,30,1,2,2,0,1
3,4881.597970185858,21,0,4,6,1,1
2,2884.6509917007406,29,0,4,6,2,0
0,169.79356349197522,42,0,2,1,2,0
2,4189.220089754744,20,0,3,8,2,0
3,1535.9235934461801,3,0,2,5,1,1
1,2085.8975474429526,41,0,3,4,1,0
2,1458.4423610592632,39,0,3,5,2,0
1,1298.5566563320986,31,1,1,5,1,0
3,515.6012917248286,43,1,1,9,0,0
1,325.2971320983249,19,0,3,3,2,0
1,1949.3867450819203,40,1,2,6,1,1
2,2206.5289454607982,26,1,4,6,0,1
2,2310.3070006456483,21,0,1,8,2,0
0,3983.4705818256107,37,0,3,5,1,0
1,4668.965956468696,44,0,3,8,0,1
1,3897.5064273870125,29,0,2,4,1,0
1,1410.8794543574015,30,0,1,8,1,0
1,1126.8250530514294,3,0,3,1,1,1
1,866.6198665141536,48,0,2,6,2,0
1,3963.1393122431105,29,0,3,9,2,0
3,3459.4213642359477,12,0,3,5,0,1
1,1537.448412039041,44,0,1,9,2,0
3,795.4979570792751,33,0,4,8,0,0
3,4274.185946899374,26,0,4,6,1,0
3,352.97199620774427,21,0,2,2,1,0
2,168.0051844041585,8,1,1,9,1,0
1,4574.459881966428,18,0,1,7,0,1
4,3941.179473160873,3,0,1,6,0,0
1,2450.8847434258273,48,0,1,2,2,0
0,383.64162484694776,7,0,1,3,1,0
3,3584.5332099192888,26,0,3,8,2,1
3,4044.372485235933,12,0,2,3,1,0
3,4386.843829495538,30,0,1,2,2,0
1,900.298950636536,45,1,1,4,0,1
3,2229.223713170952,24,0,3,9,1,0
1,4315.366274576259,44,0,4,8,1,1
6,4397.778759017058,5,1,2,9,0,1
2,2495.3102678469786,29,0,3,8,2,0
2,4541.362299036096,48,0,2,9,0,0
2,1982.9718307536996,49,0,1,1,0,0
5,114.98036970434248,17,1,4,8,2,1
1,2433.121777348977,48,0,3,1,2,0
